gen,best,avg,worst,feasible,mutationRate,diversityIndex,p95Transit,p95Wait,p95Cost,maxHopsRef
20,1.0598999221182788,1.0598999221182805,1.0598999221182788,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,1.0598999221182788,1.0702384755292969,2.7140684678808524,1.0,0.135,0.0125,1315.75,1368.0,1035.2375000000002,8
22,1.0598999221182788,1.0598999221182805,1.0598999221182788,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,1.0598999221182788,1.0598999221182805,1.0598999221182788,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,1.0598999221182788,1.0598999221182805,1.0598999221182788,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,1.0598999221182788,1.0598999221182805,1.0598999221182788,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,2.6925993158887565,21.058850260100122,92.69792557014374,1.0,0.06,0.3220191299790337,1315.75,1368.0,1035.2375000000002,8
2,2.6925993158887565,9.07254965214182,66.13275997680384,1.0,0.06,0.24697327044025158,1315.75,1368.0,1035.2375000000002,8
3,2.6925993158887565,4.156676841974244,19.213982846656766,1.0,0.06,0.22902908805031447,1315.75,1368.0,1035.2375000000002,8
4,2.6925993158887565,2.873356553269166,14.044672385351085,1.0,0.06,0.17285770440251572,1315.75,1368.0,1035.2375000000002,8
5,2.6925993158887565,2.7392253808884943,2.7592079801741094,1.0,0.06,0.4845518867924528,1315.75,1368.0,1035.2375000000002,8
6,2.6925993158887565,2.7234058231207228,2.7592079801741094,1.0,0.06,0.5240959119496855,1315.75,1368.0,1035.2375000000002,8
7,2.6925993158887565,2.7088351778083015,2.7592079801741094,1.0,0.06,0.3764937106918239,1315.75,1368.0,1035.2375000000002,8
8,2.6925993158887565,2.6955134449512306,2.7592079801741094,1.0,0.06,0.08419811320754716,1315.75,1368.0,1035.2375000000002,8
9,2.6925993158887565,2.6934319241923133,2.7592079801741094,1.0,0.06,0.024842767295597486,1315.75,1368.0,1035.2375000000002,8
10,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,2.6925993158887565,2.721143732218036,7.193097264289718,1.0,0.09,0.024921383647798744,1315.75,1368.0,1035.2375000000002,8
12,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
22,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,2.6925993158887565,2.6925993158887467,2.6925993158887565,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,4.464469131787617,22.782818177733397,95.64926932773865,1.0,0.06,0.37184819897084914,1315.75,1368.0,1035.2375000000002,8
2,4.464469131787617,10.528026977628016,63.333314681430785,1.0,0.06,0.2829964061096038,1315.75,1368.0,1035.2375000000002,8
3,4.464469131787617,5.928530172594062,28.372021186990658,1.0,0.06,0.15978773584905662,1315.75,1368.0,1035.2375000000002,8
4,4.464469131787617,4.58048188250104,14.202216565294655,1.0,0.06,0.024882075471698115,1315.75,1368.0,1035.2375000000002,8
5,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
6,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
7,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
8,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
9,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
10,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
12,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,4.464469131787617,4.589967100326998,24.544144098089646,1.0,0.135,0.0125,1315.75,1368.0,1035.2375000000002,8
22,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,3.294569487917807,23.263874270443164,81.45771234427292,1.0,0.06,0.494437893081761,1315.75,1368.0,1035.2375000000002,8
2,3.294569487917807,11.688909561719615,59.06033602956289,1.0,0.06,0.2764249213836478,1315.75,1368.0,1035.2375000000002,8
3,3.294569487917807,5.465433104429271,32.58716529327763,1.0,0.06,0.1377751572326984,1315.75,1368.0,1035.2375000000002,8
4,3.294569487917807,3.7758918355542592,21.164478270246466,1.0,0.06,0.1715146750524167,1315.75,1368.0,1035.2375000000002,8
5,3.294569487917807,3.483355612170937,3.536215726961822,1.0,0.06,0.34394654088050314,1315.75,1368.0,1035.2375000000002,8
6,3.294569487917807,3.4531498322904346,3.536215726961822,1.0,0.06,0.4540094339622642,1315.75,1368.0,1035.2375000000002,8
7,3.294569487917807,3.39273827252943,3.536215726961822,1.0,0.06,0.4854559748427673,1315.75,1368.0,1035.2375000000002,8
8,3.294569487917807,3.324775267798299,3.536215726961822,1.0,0.06,0.22012578616352202,1315.75,1368.0,1035.2375000000002,8
9,3.294569487917807,3.2975900659058466,3.536215726961822,1.0,0.06,0.024842767295597486,1315.75,1368.0,1035.2375000000002,8
10,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
12,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,3.294569487917807,3.323060961962791,7.853205335116929,1.0,0.135,0.0125,1315.75,1368.0,1035.2375000000002,8
22,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,3.294569487917807,3.294569487917797,3.294569487917807,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,2.4474350181068,21.284506916217023,92.18194326125787,1.0,0.06,0.4131988120195625,1315.75,1368.0,1035.2375000000002,8
2,2.4474350181068,10.067713088422767,48.95246923274128,1.0,0.06,0.21046470999300962,1315.75,1368.0,1035.2375000000002,8
3,2.4474350181068,4.761511978677875,36.206504884712324,1.0,0.06,0.12988993710692381,1315.75,1368.0,1035.2375000000002,8
4,2.4474350181068,3.4826734021741337,6.311188055335511,1.0,0.06,0.11002358490566037,1315.75,1368.0,1035.2375000000002,8
5,2.4474350181068,3.400118138354938,3.536215726961822,1.0,0.06,0.22012578616352202,1315.75,1368.0,1035.2375000000002,8
6,2.4474350181068,3.2912400674694355,3.536215726961822,1.0,0.06,0.35094339622641507,1315.75,1368.0,1035.2375000000002,8
7,2.4474350181068,3.1279229611411803,3.536215726961822,1.0,0.06,0.4716981132075472,1315.75,1368.0,1035.2375000000002,8
8,2.4474350181068,2.903361939939832,3.536215726961822,1.0,0.06,0.48985849056603775,1315.75,1368.0,1035.2375000000002,8
9,2.4474350181068,2.6175570038653886,3.536215726961822,1.0,0.06,0.2653301886792453,1315.75,1368.0,1035.2375000000002,8
10,2.4474350181068,2.4882642946888556,3.536215726961822,1.0,0.06,0.07264150943396226,1315.75,1368.0,1035.2375000000002,8
11,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
12,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
22,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,2.4474350181068,2.447435018106792,2.4474350181068,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,2.230608772365895,22.132777364800283,68.7897644542129,1.0,0.06,0.40001572327045487,1315.75,1368.0,1035.2375000000002,8
2,2.230608772365895,11.568640973090952,55.971262306750084,1.0,0.06,0.3094634433962264,1315.75,1368.0,1035.2375000000002,8
3,2.230608772365895,4.906531660827033,27.39361811287568,1.0,0.06,0.19795597484277133,1315.75,1368.0,1035.2375000000002,8
4,2.230608772365895,2.594800763262231,19.14660875549267,1.0,0.06,0.040133647798742136,1315.75,1368.0,1035.2375000000002,8
5,2.230608772365895,2.249139538897241,5.195531417382299,1.0,0.06,0.0125,1315.75,1368.0,1035.2375000000002,8
6,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
7,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
8,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
9,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
10,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,2.230608772365895,2.3973396124510358,28.907543185989457,1.0,0.09,0.0125,1315.75,1368.0,1035.2375000000002,8
12,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,2.230608772365895,2.2406292566518657,3.833886258122327,1.0,0.135,0.0125,1315.75,1368.0,1035.2375000000002,8
22,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,2.230608772365895,20.44766544800164,72.17217912603651,1.0,0.06,0.4163434661076086,1315.75,1368.0,1035.2375000000002,8
2,2.230608772365895,9.704598769602404,56.325586995186235,1.0,0.06,0.3311713836478,1315.75,1368.0,1035.2375000000002,8
3,2.230608772365895,3.94461874438338,27.79511376216649,1.0,0.06,0.1643867924528302,1315.75,1368.0,1035.2375000000002,8
4,2.230608772365895,2.513121367442132,13.014048642428095,1.0,0.06,0.049371069182389475,1315.75,1368.0,1035.2375000000002,8
5,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
6,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
7,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
8,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
9,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
10,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
12,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.135,0.0125,1315.75,1368.0,1035.2375000000002,8
22,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.135,0.0125,1315.75,1368.0,1035.2375000000002,8
23,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,2.230608772365895,3.2128717504235795,31.276173015893544,1.0,0.135,0.10497903563941358,1315.75,1368.0,1035.2375000000002,8
1,2.126880994769675,21.57157459582386,85.06977489912393,1.0,0.06,0.36235062893082853,1315.75,1368.0,1035.2375000000002,8
2,2.126880994769675,10.087878579809175,49.62769591576599,1.0,0.06,0.30858228511530517,1315.75,1368.0,1035.2375000000002,8
3,2.126880994769675,4.738151450246223,34.167328850402285,1.0,0.06,0.20261399371069183,1315.75,1368.0,1035.2375000000002,8
4,2.126880994769675,2.360940242571226,19.171564640745313,1.0,0.06,0.11690251572327044,1315.75,1368.0,1035.2375000000002,8
5,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.19520440251572327,1315.75,1368.0,1035.2375000000002,8
6,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.1944182389937107,1315.75,1368.0,1035.2375000000002,8
7,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.19583333333333333,1315.75,1368.0,1035.2375000000002,8
8,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.19630503144654088,1315.75,1368.0,1035.2375000000002,8
9,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.1421383647798742,1315.75,1368.0,1035.2375000000002,8
10,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.1744496855345912,1315.75,1368.0,1035.2375000000002,8
11,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.15196540880503145,1315.75,1368.0,1035.2375000000002,8
12,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.16069182389937106,1315.75,1368.0,1035.2375000000002,8
13,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.1179245283018868,1315.75,1368.0,1035.2375000000002,8
14,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.1179245283018868,1315.75,1368.0,1035.2375000000002,8
15,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.1179245283018868,1315.75,1368.0,1035.2375000000002,8
16,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.12885220125786165,1315.75,1368.0,1035.2375000000002,8
17,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.1179245283018868,1315.75,1368.0,1035.2375000000002,8
18,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.17099056603773585,1315.75,1368.0,1035.2375000000002,8
19,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.13962264150943396,1315.75,1368.0,1035.2375000000002,8
20,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.10683962264150944,1315.75,1368.0,1035.2375000000002,8
21,2.126880994769675,2.617585152252126,28.29776939383357,1.0,0.135,0.08608490566038,1315.75,1368.0,1035.2375000000002,8
22,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.135,0.09559748427672957,1315.75,1368.0,1035.2375000000002,8
23,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.135,0.06092767295597484,1315.75,1368.0,1035.2375000000002,8
24,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.135,0.08419811320754716,1315.75,1368.0,1035.2375000000002,8
25,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.135,0.10683962264150944,1315.75,1368.0,1035.2375000000002,8
1,2.126880994769675,22.625994946115775,100.05592304143752,1.0,0.06,0.4306865828092264,1315.75,1368.0,1035.2375000000002,8
2,2.126880994769675,12.20771489173505,64.19573580631995,1.0,0.06,0.39322589098532484,1315.75,1368.0,1035.2375000000002,8
3,2.126880994769675,4.672729169789707,49.68295325734704,1.0,0.06,0.15351153039832388,1315.75,1368.0,1035.2375000000002,8
4,2.126880994769675,2.2565268871172286,19.90890979001462,1.0,0.06,0.040932914046121135,1315.75,1368.0,1035.2375000000002,8
5,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
6,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.0125,1315.75,1368.0,1035.2375000000002,8
7,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
8,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
9,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
10,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,2.126880994769675,2.230073112719631,18.6376198667622,1.0,0.09,0.0125,1315.75,1368.0,1035.2375000000002,8
12,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
22,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,4.224424700195767,22.849252352136382,103.35746480209274,1.0,0.06,0.39178459119496767,1315.75,1368.0,1035.2375000000002,8
2,4.224424700195767,11.499019120118465,48.21602431213744,1.0,0.06,0.35529350104821206,1315.75,1368.0,1035.2375000000002,8
3,4.224424700195767,5.652272903124677,28.496334731063843,1.0,0.06,0.1767885220125786,1315.75,1368.0,1035.2375000000002,8
4,4.224424700195767,4.3192868501609265,16.5849389992462,1.0,0.06,0.03702830188679192,1315.75,1368.0,1035.2375000000002,8
5,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.06,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
6,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.06,0.024842767295597486,1315.75,1368.0,1035.2375000000002,8
7,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.06,0.0125,1315.75,1368.0,1035.2375000000002,8
8,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
9,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
10,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
12,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,4.224424700195767,4.224424700195757,4.224424700195767,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
